text,sentiment
TIDAK sulit untuk membuat hamburger yang layak.,0
Saya suka Steiners karena gelap dan rasanya seperti bar.,1
Mall yang target pasarnya area bandung selatan sampe cimahi. Pintu masuknya di jalan peta tapi pintu keluarnya bisa tembus ke soekarno-hatta (untuk motor) Tokonya untuk 2022 masih terhitung lengkap mulai dari toko sepatu hingga ibox juga ada tapi masih banyak juga yang belum buka dan tulisannya comingsoon . Untuk fasilitas parkir motor yang dirasa sangat kurang karena terpisah dari gedung utama menggunakan hasil sisa penggusuran rumah warga jadi bentuknya masih kayak sisa reruntuhan rumah warga,1
Saya tidak berpikir kita akan kembali dalam waktu dekat.,0
Kami bukan orang yang membuat keributan di restoran tapi saya tidak mengerti ... pasti kehilangan cinta setelah yang ini!,0
"Burgernya sama sekali tidak memiliki rasa - dagingnya sendiri benar-benar hambar, burgernya terlalu matang dan tidak ada rasa arang.",0
Sayap ayam berisi daging ayam terkering yang pernah saya makan.,0
"Mereka memiliki pilihan makanan yang baik termasuk sandwich meatloaf besar, bungkus ayam renyah, lelehan tuna yang lezat, dan beberapa burger lezat.",1
Macarons di sini sangat enak.,1
Makanannya enak dan begitu juga layanannya!,1
Tapi layanannya sangat buruk.,0
- Mereka tidak pernah membawa salad yang kami minta.,0
"Salah satu Mall rame di Jakarta nih... Cukup luas dan biasanya rame.. Isi nya brand brand terkenal. Masih satu lokasi dengan menara BCA deh, Parkiran nya cukup luas dan terkoneksi dengan yang West Mall nya. Aksess ke sini nya oke nih..bisa naik mass transportation juga loh.. mantap.",1
"saya mau ke hypermart ternyata sudah tutup, pantesan parkiran sudah sepi, mall nya juga suasananya agak2 horor (menurut saya pribadi ya), yg terkenal cuma tinggal bioskop cinepolis...kalau bubar juga, rasanya mall akan ikutan  bubar",0
Kami duduk sepuluh menit lagi dan akhirnya menyerah dan pergi.,0
Layanannya agak kurang.,0
"Pusat informasi nya aneh, dulu ga boleh nitip barang bawaan pribadi dari luar, selain barang dari area metos (sering titip belanjaan) Sekarang yg jaga baru malah ga ngebolehin nitip belanjaan dari Hypermart, mana setelah Nolak penitipan, dua pegawai bisik2 sambil melototin dan garis line nya langsung di tutup, attitude pegawai nya benar2 aneh. padahal pusat informasi itu area Hypermart dan tulisan ""penitipan barang"" klo belanjaan itu bukan barang, kan Hypermart itu pusat perbelanjaan berbagai macam makanan & BARANG ! Pusat informasi yg tidak informatif. tolong itu pengawainya di briefing lagi yang benarnya gimana, bikin baleho gede-gede ""tidak boleh menitipkan barang/belanjaan"" kalo emg ga boleh nitip.",0
Manajemennya kasar.,0
"Sisi baiknya, kafe mereka menyajikan makanan yang sangat enak.",1
"Saya sudah lebih baik, tidak hanya dari tempat teh boba khusus, tetapi bahkan dari Jenni Pho.",0
"Berdasarkan layanan sub-par yang saya terima dan tidak ada upaya untuk menunjukkan rasa terima kasih mereka atas bisnis saya, saya tidak akan kembali.",0
Pemilihan makanan bukanlah yang terbaik.,0
Taman umum bagi masyarakat sekitar wilayah ini. Biasa di pergunakan untuk acara umum untuk wilayah sini. Tapi sayang tanaman dan fasilitas WiFi tidak tersedia,0
"Salah satu Plaza tertua di Semarang. Terletak tepat di wilayah Lapangan Simpang Lima Semarang. . Dulu Plaza ini menjadi salah satu tempat hiburan dan belanja favorit bagi masyarakat Semarang dan sekitar. . Banyak Brand2 besar membuka gerai disini semisal Optil Melawai, CFC, Dunkin Donuts, Buchery, Samsung l, Johny Andrean, dan lain sebagaianya. Selain itu juga terdapat berbagai macam gerai lokal yang menjual makanan, pakaian, sepatu, jam tangan, DVD/VCD, dll. . Di saat pasar seluler Indonesia mulai menggeliat di tahun 2000an Plaza Simpang Lima berubah menjadi salah satu pasar seluler teramai dan terlengkap di Semarnag dan disusul menjadi pusat komputer beserta aksesoriesnya. . Namun sayang ketika Pandemi Covid 19 datang, Plaza ini kehilangan banyak Outlet yang menyewa lahan disana. Diakibatkan Plaza haris tutup dan ketika pasar di mall/plaza2 lain sudah mulai bangkit, Plaza Simpang seperti tidak mau bangkit lagi. Plaza ini sepi sekali. Yang ramai hanya bagian seluler dan komputer. . Semoga Plaza Simpang Lima segera menggeliat lagi dan bermanfaat bagi orang banyak kembali baik kostumer, pengusaha outlet dan manajemen Plaza sendiri.",1
"Saya memulai ulasan ini dengan dua bintang, tetapi saya mengeditnya untuk memberikannya hanya satu.",0
"Matahari pertama kali yg ada dikota solo, pernah dibakar tahun 1998 pas kerusuhan reformasi dan sdh dibangun sampe sekarang. Dilantai bawah ada supermarket jual-beli aneka hp dan service hp, dilantai 2 ada fashion baju matahari mall dan dilantai 3 dulu ada timezone nya sekarang tdk ada pindah ke solo grandmall. Dilantai 3 ada teater bioskopnya dan lantai 4 paling atas ada tempat parkirnya 😁👍",0
"Tempat belanja favorit, tp hari ini kecewa dengan pelayanan bagian daging. Antri di tempat daging, petugas hanya 1 dan harus melayani 5 orang termasuk saya. Setelah menunggu (saya urutan ke 4, 3 org pertama menunggu dipotong daging ayamnya), petugas pemotong ayam meminta bantuan temanx (mungkin atasannya, krn seragam berbeda lebih formal). Temanx ini datang membantu tapi tidak mencari tahu dahulu mana yg lagi antri dluan. Dia lgs menawarkan ke orang ke 5, otomatis saya langsung nyeletuk ""yah nda pake antri lagi"". Setelah bapak itu mendengar lgs saya di layani setelah org ke 5 tadi. saya minta daging sapi has dalam, di bilang tdk ada adanya paha atas. Saya ok tapi ternyata paha bawah yg di kasih(mostly lemak, yg artinya tidak sesuai dengan menu masakan saya otomatis buang2 uang bagi saya krn tidak sesuai harapan. Walaupun masakan itu tidak mungkin dibuang 🙃🙃  Beuuh... luarbiasa pelayanan bapak itu😅",0
Makanannya sangat enak.,1
"Saya pergi ke terlalu banyak tempat dan saya belum pernah melihat restoran yang menyajikan sarapan 1 butir telur, terutama untuk $4,00.",0
"Menyempatkan mampir kesini mumpung lagi berada di pekan baru. Ngadem sebentar, salah satu mol yang besar di pekan baru. Masih rada sepi, mungkin dikarenakan pasca lebaran atau pasca covid Yach 😀 Di depan pintu masuk sudah tidak harus scan barcode kelihatannya. Cari ku mencari....walau tidak tau apa yang mau di beli  🤣🤣",0
"Dekorasinya bagus, dan soundtrack musik pianonya menyenangkan.",1
itu adalah dorongan untuk sampai ke sana.,0
pasti akan kembali!,1
"Itu hanya BERTERIAK ""LEGIT"" dalam buku saya... sesuatu yang juga cukup langka di sini di Vegas.",1
Saya tidak akan kembali.,0
Semuanya kotor.,0
Memang masih ada kekurangan sana sini tetapi udah cukup buat belanja dan hiburan buat masyarakat bolaang Mongondow raya dan sekitarnya,0
"Jalan menuju kesana kurang di perhatikan berbatuan licin saat hujan saat naik motor, untuk mobil waspada di ban yaa, dan setapak ke pantai sebagian rusak dan masih belum ada penjaganya, banyak monyet putih yg lucu dan waspada cz alamnya msh liar.",0
Makanan penutup: Panna Cotta sangat mengagumkan.,1
"Mall yg terletak di wilayah Jakarta Timur, tidak jauh dari Pasar Kramat jati, RS. Polri, dan Mall PGC. Untuk parkir mobil ada di area Mall dan di Basement. Untuk parkir motor ada di Basement atas dan bawah, juga ada di samping mall.  Musholla terletak di Basement ( parkir mobil ) dan juga dilantai 3. Bioskop terletak di lantai 3. Outlet Handphone ada di lantai 2. Area bermain anak seperti TimeZone dan Dinopark ada di lantai 3.  Terdapat Tenant seperti Matahari, ADA Fashion, KFC, Penyetancok, D'Cost , Toko Buku Gunung Agung dan lainnya.  Kantin tersedia di Basement dan Untuk aneka jajanan dan cemilan banyak terdapat di area samping luar mall.",1
MANAJEMEN KASAR & TIDAK PERHATIAN.,0
"Mereka memiliki sikap yang buruk terhadap pelanggan, dan berbicara kepada setiap pelanggan ketika pelanggan tidak menikmati makanan mereka.",0
"Saya sudah makan di sini beberapa kali, dan setiap kali makanannya enak.",1
Pelayan agak lambat dalam pelayanan.,0
Mereka membawa kentang goreng segar dan saya berpikir yay sesuatu yang hangat tapi tidak!,0
"Setiap orang sangat penuh perhatian, memberikan layanan pelanggan yang sangat baik.",1
Sandwich daging sapi panggang terasa sangat enak!,1
Pilihan bir yang luar biasa.,1
"Wontonnya tipis, tidak tebal dan kenyal, hampir meleleh di mulut.",1
Tidak bagus dengan imajinasi apa pun.,0
2 kali - Layanan Pelanggan Sangat Buruk!,0
Makanan keluar dengan kecepatan yang baik.,1
"Tempat parkir kurang nyaman apalagi buat driver yg kurang profesional cara menyetirnya, berbahaya menurut saya, tanjakan dan tikungan tanjakan tajam.. Saya ke sini cuman ke Superindo saja",1
Tapi kemudian mereka kembali dingin.,0
"Setidaknya 40 menit berlalu di antara kami memesan dan makanan tiba, dan tidak terlalu sibuk.",0
Pelayan sangat baik!,1
5 bintang untuk aplikasi roti oven bata!,1
Kentang goreng sangat enak dan dibumbui dengan baik.,1
Cukup keren menurut saya.,1
"Tempat ini adalah permata di Las Vegas, dan persis seperti yang saya harapkan selama hampir sepuluh tahun tinggal di sini.",1
"Bagaimana Anda bisa menyebut diri Anda restoran steak jika Anda tidak bisa memasak steak dengan benar, saya tidak mengerti!",0
"Hampir semua lantai isinya Ramayana. Anda bisa menemukan berbagai jenis pakaian, sepatu, tas, sandal, dompet dan lainnya. Sejak covid 19, Prosedur sebelum masuk mall tetap menerapkan protokol kesehatan Saat ini lumayan banyak diskon. Mungkin karena menjelang bulan puasa",0
Orang-orang di Otto selalu membuat kami merasa sangat disambut dan istimewa.,1
Staf sangat penuh perhatian.,1
Layanan lambat dan tidak penuh perhatian.,0
"Awalnya mau kasih bintang 2 atau 3 karena fasilitas mal ini niat ga niat, dimaklumi karena memang sangat sepi pengunjung dan mayoritas kios sudah tutup karena bangkrut, tp keramahan para Satpam perlu diapresiasi, mereka menyapa dan mengarahkan kami sbg pengunjung dengan sangat baik. Saya kesini pertama kali dengan mengajak keluarga besar nonton film di Cinepolis. Sayangnya eskalatornya mati sehingga dengan tangga sepanjang dan setinggi itu kita naik manual😌 Studio baru dinyalakan proyektornya 10 menit setelah jam penayangan dimulai, mungkin petugasnya khilaf saking sepinya tp ga terlalu kecewa karena disini harga tiketnya sangat amat murah (hanya 20ribu saja) Mushollanya cukup nyaman dengan petugas kebersihan yg standby dan mengepel saat kami sholat, sayang posisinya diujung basement, jauh sekali dari mall. Semoga Mall ini banyak acara yg bisa menarik pengunjung karena lokasinya sangat strategis dan lahan parkirnya pun luas",1
Con: layanan jerawatan.,0
Satu-satunya kualitas penebusan restoran adalah sangat murah.,1
Saya tidak tahu babi yang ditarik bisa sangat lezat.,1
Tempat ini bagus!!!!!!!!!!!!!!!,1
Sangat sangat sedih.,0
Saya sangat kesal.,0
"Staf selalu sangat ramah dan membantu, yang sangat keren ketika Anda membawa dua anak laki-laki dan bayi!",1
"Makanan enak, pelayanan bagus.",1
Ini adalah prasmanan Vegas pertama dan satu-satunya saya dan tidak mengecewakan.,1
spageti tidak ada yang istimewa sama sekali.,0
Layanan ini sangat buruk.,0
"baru sekali ini masuk ke sini karena sklh si bos kecil ngadain acara disini,biasanya cm kewat doang t4 cukup luas,stafnya ftiendly bgt sm anak2 bersih. toilet juga bersih. kran2 air t4 cuci tangan berfungsi.",1
Pencahayaan cukup gelap untuk mengatur suasana hati.,1
Saya pikir restoran ini menderita karena tidak berusaha cukup keras.,0
"Ketika saya menerima Pita saya, itu sangat besar, ada banyak daging di dalamnya, jadi diacungi jempol di sana.",1
"Mungkin tidak akan pernah kembali, dan tidak akan merekomendasikannya.",0
Pilihan pada menu sangat bagus dan begitu pula harga.,1
Mall kecil yang sudah lewat masa jayanya. Hanya ramai dikunjungi pengunjung superindo. Tidak banyak tenant di dalamnya. Membutuhkan renovasi sedang - besar untuk berbagai fasilitae di dalamnya.,0
Nafsu makan langsung hilang.,0
"27 Februari 2020 Mengunjungi mal ini untuk bayar pajak kendaraan di samsat. Tempatnya sepi banget, banyak tenant yang tutup. Mungkin memang karena belum jamnya buka. Sebenarnya pemandangan mal sepi sudah jadi hal yang umum di mana-mana, dampak dari kemudahan beli lewat online. Pengelola mal harus berpikir keras untuk menjadikan mal tidak hanya sebagai pusat belanja, tapi juga jadi lokasi komunitas.",1
"Pusat perbelanjaan lumayan komplit, banyak pilihan, harga juga bersaing, hanya akses parkirnya saja yang sedikit agak susah buat yg mau keluar dan masuk",1
KESIMPULAN: Makanan yang sangat mengenyangkan.,1
"Oh, ini keindahan yang luar biasa, restoran ini.",1
Dimasak dengan sempurna dan layanannya sempurna.,1
"Haii sobat travellers. Kali ini aku mau berbagi review tentang Trans Studio Bandung. Lokasinya terletak di daerah Jl. Gatot Subroto No.289A, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat.  Akses menuju lokasinya mudah dijangkau persis dipinggir jalan raya dan dilalui kendaraan umum. Area parkir luas. Banyak wahana yang menarik serta menantang. Recommended buat kalian yang nyari tempat berlibur pastikan kalo berkunjung kesini tidak sendiri agar lebih seru lagi. Tersedia akses bagi pengguna kursi roda. Ramah anak-anak, pastikan terus didampingi orang tua.  Pastikan saat berkunjung bukan di jam ramai agar lebih leluasa suasananya. Abadikan momen bahagiamu. Jangan lupa terapkan protokol kesehatan. Sebisa mungkin instal aplikasi peduli lindungi. Cukup sekian review singkat dari saya. Utamakan kesehatan, yuk cegah penularan Covid-19 dengan patuhi protokol yg berlaku. Salam sehat dari saya. Semoga review ini dapat membantu, tetap jaga kesehatanmu yaa..😊 Let's follow my social media @anisahnurismayanti",1
"Dan minumannya LEMAH, semuanya!",0
"Jogja sudah rame lagi..... ke Tamansari udah crowded 😁 Sayangnya Tamansari belum berbenah untuk menyambut bangkitnya pariwisata after corona. Contohnya : papan nama kawasan wisata dan Papan2 informasi di area wisata tulisannya sudah luntur dan berkarat sengnya.  Di lokasi banyak terdapat guide lokal yg menawarkan jasanya, dan ketika ditanya berapa biayanya, dijawab ""Monggo"" alias seikhlasnya kita. Akibatnya, pas selesai muter2 kompleks tamansari sekitar 45 menit sambil dijelaskan sejarahnya, aku mikir2 : berapa nih pantesnya ngasih 😅",1
"Ketika saya membuka sandwich, saya terkesan, tetapi tidak dengan cara yang baik.",0
"Inilah tempat orang-orang keluar cari makan dan cari kebutuhannya masing-masing. Sayangnya tidak ada Gramedia. Sayangnya lagi di parkiran ketemu orang mau nebus obat dan kurang duitnya, trus mau gadai jas.. hmm.. suspicious.. 🤔",1
Aku memesan koktail es lemon raspberry yang juga luar biasa.,1
Saya hanya ingin pergi.,0
Saya menyukai tempat ini.,1
"Sepi, pasca pandemi banyak juga gerai dan tennant tutup. Barangkali pihak gedung punya langkah strategis untuk menarik penyewa. Mall kalau sepi tentu kurang seru. Area bioskop nya bagus kok, suasana lumayan kekinian. Toilet bioskop untuk diperhatikan sanitasinya. Demikian, mudah-mudahan membangun.",0
Kentang goreng juga enak.,1
Jika Anda membaca ini tolong jangan pergi ke sana.,0
Seperti biasa. Sepi dan ga ada isinya kecuali cinepolis. Wkwkkwk Btw kemaren pas kesana lagi ada pameran. Kiyowo sih.,1
Lang saya pada dasarnya hanya selada.,0
"Layanan hebat, bahkan manajer datang dan membantu dengan meja kami.",1
"Karyawan di Counter Daging lebih mem prioritaskan kepada mereka, pembeli kulit b2 dengan tipping tertinggi. Maka yg memberi tipping standard tdk akan dilayani dengan baik pesanan kulit b2. Perna memesan 5 kg sj tap diberikan kelasa org lain. Tim management harus nya tau akan permainan di counter daging. Thanks.",0
"(Itu juga tidak sibuk) Juga, bangunan itu sangat dingin.",0
Restorannya sangat bersih dan memiliki nuansa restoran keluarga.,1
Pertama - kamar mandi di lokasi ini kotor - Sarung jok tidak diisi ulang & hanya menjijikkan!,0
Kami tidak akan kembali.,0
Jelas tidak sebanding dengan $3 yang saya bayarkan.,0
"Grand Galaxy Park Mall Bekasi adalah salah satu mall yang elite karna banyak tenant - tenant ternama seperti H&M, Sport Station dll kesini karna ada event Cocomelon Play Park dan harga nya yang murah dan free pendamping dan tidak terlalu ramai.. Setelah main di Cocomelon PlayPark mencoba cari Foodcourt yang ternyata ada di lantai paling atas tapi ternyata kurang variatif akhirnya tidak jadi makan disini.. Sisa nya ok, kebersihan ok, toilet juga ok 👍",1
Dia mengerikan!,0
"Ketiga, keju di burger teman saya terasa dingin.",0
Cara yang bagus untuk menyelesaikan yang hebat.,1
"Kesini pas liburan ke Bandung. Sebenarnya ini mall yg keren, konsepnya keren, toko2 nya jg brand2 terkenal dan resto nya jg banyak yg enak2. Tp kesan kurang terawat terlihat di area paling atas, mgkn efek bekas pandemi jg, pdhl 2 thn yg lalu kesini itu bagus bngt. Toilet jg konsepnya keren tp kerannya ada yg sdh rusak, antrian masuk mall jg panjang terkesan kurang karyawan, segitu besarnya mall tp nyari satpam buat nanya itu susah, tau pd ngumpet apa satpam nya cm sdkit.",1
